Station_ID,State,City,Charger_Type,Power_kW,Operator,Installation_Date,Avg_Daily_Sessions,Utilization_Percent,Estimated_Daily_Revenue_INR,Latitude,Longitude
EVCS_28648,Goa,Goa City,Fast,60,Ather Grid,25-05-2024,59,27.7,20526,24.71679,95.945861
EVCS_28649,Goa,Goa City,Slow,60,Ather Grid,29-10-2023,34,72.3,11679,31.811549,72.234234
EVCS_28650,Goa,Goa City,Slow,60,Ather Grid,01-05-2022,43,89.8,18645,19.332852,69.92032
EVCS_28651,Goa,Goa City,Slow,15,ChargeZone,28-08-2024,20,37.5,2300,24.492839,68.252098
EVCS_28652,Goa,Goa City,Slow,15,ChargeZone,05-05-2022,51,81.3,5912,28.800299,69.169531
EVCS_28653,Goa,Goa City,Fast,15,Jio-bp Pulse,26-02-2024,40,42.4,4060,22.899457,89.292438
EVCS_28654,Goa,Goa City,Fast,120,Jio-bp Pulse,19-08-2024,26,31.5,16317,9.734947,79.156866
EVCS_28655,Goa,Goa City,Slow,15,Govt Utility,23-02-2024,53,27.5,4881,24.650161,78.181151
EVCS_28656,Goa,Goa City,Fast,120,ChargeZone,20-04-2023,89,73.8,70500,10.931125,91.503501
EVCS_28657,Goa,Goa City,Slow,180,Ather Grid,20-09-2024,14,81.4,17691,27.506433,95.800657
EVCS_28658,Goa,Goa City,Slow,60,Govt Utility,26-02-2024,38,35.1,12721,13.718569,90.453014
EVCS_28659,Goa,Goa City,Slow,15,Ather Grid,23-09-2022,58,60.1,6131,10.298616,68.361055
EVCS_28660,Goa,Goa City,Slow,120,Tata Power,06-12-2022,17,58,13618,31.55865,73.879187
EVCS_28661,Goa,Goa City,Slow,30,Tata Power,16-06-2023,41,69.1,7033,9.819807,68.204521
EVCS_28662,Goa,Goa City,Fast,15,Ather Grid,05-02-2025,110,69.7,12462,18.20214,70.822874
EVCS_28663,Goa,Goa City,Fast,60,Tata Power,19-11-2024,29,45.8,12801,23.243827,89.986612
EVCS_28664,Goa,Goa City,Slow,60,Jio-bp Pulse,24-06-2022,32,22.3,13007,22.295691,86.932013
EVCS_28665,Goa,Goa City,Slow,180,Statiq,04-02-2022,30,68,32073,13.123065,84.30975
EVCS_28666,Goa,Goa City,Fast,120,ChargeZone,24-10-2024,106,68.4,64466,12.603306,69.463344
EVCS_28667,Goa,Goa City,Fast,15,Jio-bp Pulse,27-05-2022,59,57.9,6676,8.251878,84.715511
EVCS_28668,Goa,Goa City,Slow,30,Ather Grid,29-01-2023,15,86.1,3496,8.079773,75.802616
EVCS_28669,Goa,Goa City,Slow,30,Statiq,03-05-2022,2,74.4,458,20.84451,78.936404
EVCS_28670,Goa,Goa City,Slow,30,Statiq,07-04-2023,58,37.3,11380,26.716014,84.146504
EVCS_28671,Goa,Goa City,Slow,15,ChargeZone,27-09-2024,41,48.5,3443,18.295895,77.038985
EVCS_28672,Goa,Goa City,Slow,180,Statiq,14-08-2022,41,45,42508,21.424573,71.321464
EVCS_28673,Goa,Goa City,Slow,60,Ather Grid,31-07-2022,19,74.1,5990,34.964518,83.459714
EVCS_28674,Goa,Goa City,Fast,15,Statiq,21-05-2024,80,39.6,7456,10.810862,79.538391
EVCS_28675,Goa,Goa City,Fast,120,Statiq,07-02-2022,20,27.4,19113,28.97403,68.78398
EVCS_28676,Goa,Goa City,Slow,15,Tata Power,05-11-2022,59,50.4,4919,29.273424,74.267604
EVCS_28677,Goa,Goa City,Slow,120,Jio-bp Pulse,11-12-2022,39,64.5,26721,18.921761,78.691972
EVCS_28678,Goa,Goa City,Fast,30,Tata Power,16-01-2025,22,35.9,4154,17.227254,77.410768
EVCS_28679,Goa,Goa City,Slow,30,Jio-bp Pulse,26-09-2023,36,80.7,6375,22.155786,89.129581
EVCS_28680,Goa,Goa City,Fast,60,Jio-bp Pulse,08-07-2022,33,85.7,14157,27.802544,94.347403
EVCS_28681,Goa,Goa City,Slow,30,Ather Grid,09-03-2022,20,38.6,3015,11.745279,76.773169
EVCS_28682,Goa,Goa City,Fast,30,Tata Power,12-06-2024,35,43.2,7038,27.285056,90.995246
EVCS_28683,Goa,Goa City,Slow,180,Tata Power,13-08-2023,8,40.6,10210,16.419985,94.06806
EVCS_28684,Goa,Goa City,Slow,120,Ather Grid,25-12-2023,43,39.1,26952,9.039373,84.04616
EVCS_28685,Goa,Goa City,Slow,15,Ather Grid,17-04-2024,36,81.6,3602,31.895744,86.065178
EVCS_28686,Goa,Goa City,Slow,15,Jio-bp Pulse,03-09-2022,9,37,650,19.493952,95.598045
EVCS_28687,Goa,Goa City,Fast,30,Statiq,01-06-2025,79,56.6,16056,14.059464,78.767671
EVCS_28688,Goa,Goa City,Slow,60,Ather Grid,20-08-2022,22,62.9,9063,16.54799,75.612389
EVCS_28689,Goa,Goa City,Slow,15,Tata Power,21-08-2024,45,90.3,4713,17.40841,85.58261
EVCS_28690,Goa,Goa City,Slow,350,Statiq,03-07-2023,13,77.2,26883,8.967113,72.679574
EVCS_28691,Goa,Goa City,Fast,15,Statiq,25-11-2022,91,79.9,9262,11.432338,72.35844
EVCS_28692,Goa,Goa City,Slow,180,Statiq,30-12-2022,43,90,51705,21.301188,90.093773
EVCS_28693,Goa,Goa City,Slow,350,Ather Grid,04-12-2023,55,65.9,102285,8.486178,93.775097
EVCS_28694,Goa,Goa City,Slow,30,Statiq,20-11-2024,7,97.3,1501,11.932121,69.048857
EVCS_28695,Goa,Goa City,Slow,30,Statiq,20-12-2024,2,41.7,436,34.189938,84.51938
EVCS_28696,Goa,Goa City,Fast,120,ChargeZone,25-03-2024,27,40.5,16848,31.014003,71.503135
EVCS_28697,Goa,Goa City,Slow,30,Ather Grid,05-06-2022,26,70.7,5363,22.293356,70.1577
EVCS_28698,Goa,Goa City,Fast,120,Jio-bp Pulse,05-10-2024,93,82.5,86084,26.501044,69.758485
EVCS_28699,Goa,Goa City,Slow,60,ChargeZone,25-05-2024,26,38.3,11041,21.536972,94.506564
EVCS_28700,Goa,Goa City,Slow,60,Statiq,14-01-2025,29,21,9934,26.046471,94.568622
EVCS_28701,Goa,Goa City,Slow,15,ChargeZone,31-03-2024,47,69.1,4512,28.322062,75.212746
EVCS_28702,Goa,Goa City,Fast,15,ChargeZone,25-03-2025,68,74.8,7194,26.747417,89.722658
EVCS_28703,Goa,Goa City,Slow,60,Tata Power,29-08-2024,51,71.9,23650,13.98147,69.131093
EVCS_28704,Goa,Goa City,Slow,15,Ather Grid,06-07-2023,29,82.8,3164,23.421996,93.863832
EVCS_28705,Goa,Goa City,Slow,60,Ather Grid,25-06-2025,30,58.5,10562,20.242446,94.608773
EVCS_28706,Goa,Goa City,Fast,15,Govt Utility,12-06-2025,65,48.5,5552,21.625433,95.219973
EVCS_28707,Goa,Goa City,Slow,15,Ather Grid,19-02-2025,12,22.4,1103,20.095184,83.743305
EVCS_28708,Goa,Goa City,Slow,60,Ather Grid,03-06-2024,55,88.6,20605,30.73378,77.204672
EVCS_28709,Goa,Goa City,Fast,30,Tata Power,22-05-2024,21,34.3,3109,28.284577,81.418987
EVCS_28710,Goa,Goa City,Slow,350,Tata Power,12-06-2024,38,46.9,68044,8.414281,71.603047
EVCS_28711,Goa,Goa City,Slow,15,Govt Utility,12-05-2023,33,53.1,2519,25.486716,83.675085
EVCS_28712,Goa,Goa City,Fast,180,Statiq,31-03-2024,115,73,136416,27.805335,77.696161
EVCS_28713,Goa,Goa City,Fast,30,Ather Grid,30-03-2025,36,61.2,8346,29.879678,94.331366
EVCS_28714,Goa,Goa City,Slow,120,Statiq,15-12-2024,41,47.8,39317,25.905765,83.938682
EVCS_28715,Goa,Goa City,Slow,120,Tata Power,15-09-2024,8,36.7,5951,12.663931,82.783017
EVCS_28716,Goa,Goa City,Slow,15,Tata Power,15-02-2022,48,91.8,4333,10.239666,88.139196
EVCS_28717,Goa,Goa City,Slow,15,ChargeZone,02-01-2024,29,25.9,2900,19.450367,94.835045
EVCS_28718,Goa,Goa City,Slow,180,ChargeZone,27-08-2024,57,66.7,53886,30.561103,84.241162
EVCS_28719,Goa,Goa City,Slow,15,Jio-bp Pulse,08-07-2023,31,54,2526,10.102802,83.251525
EVCS_28720,Goa,Goa City,Slow,120,Tata Power,13-12-2023,12,84.2,10190,13.941157,75.68643
EVCS_28721,Goa,Goa City,Slow,15,Jio-bp Pulse,14-06-2022,44,63.2,4635,11.988365,89.358516
EVCS_28722,Goa,Goa City,Slow,15,Jio-bp Pulse,22-03-2024,16,78.4,1303,22.981163,69.589939
EVCS_28723,Goa,Goa City,Fast,15,Ather Grid,19-06-2024,90,65.8,9236,23.007026,85.641641
EVCS_28724,Goa,Goa City,Slow,60,Ather Grid,13-04-2022,42,84.2,14575,27.506502,83.546714
EVCS_28725,Goa,Goa City,Slow,120,Govt Utility,23-10-2024,41,30.3,34719,34.90407,88.779126
EVCS_28726,Goa,Goa City,Fast,180,Tata Power,18-02-2025,90,73.9,78825,33.280777,94.553815
EVCS_28727,Goa,Goa City,Slow,60,Tata Power,18-01-2024,17,56,6762,30.054076,70.855874
EVCS_28728,Goa,Goa City,Fast,30,ChargeZone,09-04-2023,51,57.5,11855,19.010233,75.401929
EVCS_28729,Goa,Goa City,Slow,30,Tata Power,08-06-2022,47,90.8,9533,18.808779,88.862072
EVCS_28730,Goa,Goa City,Fast,60,Statiq,21-01-2025,29,31.1,12403,26.261693,91.194585
EVCS_28731,Goa,Goa City,Slow,60,Statiq,22-08-2023,14,69.7,5813,24.277684,90.148091
EVCS_28732,Goa,Goa City,Slow,30,ChargeZone,02-11-2023,13,82,2151,21.854256,77.021643
EVCS_28733,Goa,Goa City,Fast,60,Ather Grid,13-05-2023,78,28.6,25480,32.552199,90.898113
EVCS_28734,Goa,Goa City,Fast,60,Tata Power,11-01-2022,41,40.3,13934,16.197744,80.940578
EVCS_28735,Goa,Goa City,Fast,60,Tata Power,09-08-2024,56,42,23056,25.664354,91.307467
EVCS_28736,Goa,Goa City,Slow,120,ChargeZone,19-06-2023,4,64.3,2313,22.281761,88.261231
EVCS_28737,Goa,Goa City,Fast,30,Tata Power,29-12-2024,79,77,14377,16.17352,81.987015
EVCS_28738,Goa,Goa City,Fast,15,Jio-bp Pulse,12-08-2022,91,38.4,6785,23.097689,69.316857
EVCS_28739,Goa,Goa City,Fast,15,ChargeZone,15-01-2025,52,30.6,5343,24.131217,89.873242
EVCS_28740,Goa,Goa City,Slow,30,Govt Utility,23-12-2022,58,23,11569,11.572108,74.642238
EVCS_28741,Goa,Goa City,Fast,60,Jio-bp Pulse,12-02-2024,119,57.3,39713,22.364552,77.47427
EVCS_28742,Goa,Goa City,Slow,30,ChargeZone,10-08-2024,54,59.8,9243,24.26036,96.597043
EVCS_28743,Goa,Goa City,Slow,15,ChargeZone,04-05-2025,59,56.1,4807,25.010116,88.573694
EVCS_28744,Goa,Goa City,Slow,15,Statiq,30-05-2025,10,38.3,952,25.363309,68.970911
EVCS_28745,Goa,Goa City,Slow,120,Jio-bp Pulse,18-06-2025,22,43.4,13312,26.087108,70.246525
EVCS_28746,Goa,Goa City,Slow,180,Ather Grid,21-07-2023,9,42.8,12130,11.142177,85.77195
EVCS_28747,Goa,Goa City,Fast,180,Govt Utility,12-12-2022,52,27.2,65368,23.647708,82.62009
EVCS_28748,Goa,Goa City,Slow,15,Govt Utility,04-05-2022,25,32.8,2464,15.203693,74.926843
EVCS_28749,Goa,Goa City,Fast,30,Tata Power,31-07-2022,70,43.3,14484,18.027703,69.721596
EVCS_28750,Goa,Goa City,Slow,30,Ather Grid,06-12-2024,8,70.5,1377,33.815876,78.767167
EVCS_28751,Goa,Goa City,Slow,15,Govt Utility,15-07-2024,52,64.3,5364,22.554531,88.198886
EVCS_28752,Goa,Goa City,Fast,30,Statiq,26-01-2022,93,61,16060,21.412203,93.830227
EVCS_28753,Goa,Goa City,Slow,15,ChargeZone,27-06-2025,3,44.6,276,33.977427,76.988638
EVCS_28754,Goa,Goa City,Slow,15,Tata Power,12-08-2022,6,73.6,680,16.477066,88.516951
EVCS_28755,Goa,Goa City,Fast,15,ChargeZone,18-12-2023,64,47.3,4983,24.81174,78.534016
EVCS_28756,Goa,Goa City,Slow,15,Statiq,31-10-2024,40,90.7,3365,25.353414,71.093753
EVCS_28757,Goa,Goa City,Slow,15,Tata Power,23-01-2025,44,86.7,4749,13.436699,85.032504
EVCS_28758,Goa,Goa City,Slow,30,ChargeZone,12-07-2024,28,76.9,4199,32.154608,73.595744
EVCS_28759,Goa,Goa City,Fast,30,Statiq,30-03-2025,30,49.8,6623,14.057731,74.549858
EVCS_28760,Goa,Goa City,Fast,180,Jio-bp Pulse,19-03-2022,113,97.2,146236,22.223405,85.18831
EVCS_28761,Goa,Goa City,Slow,15,Statiq,27-06-2024,36,47.4,3872,34.564117,78.435795
EVCS_28762,Goa,Goa City,Slow,350,Jio-bp Pulse,02-04-2023,29,79.7,73971,18.007059,77.014358
EVCS_28763,Goa,Goa City,Fast,15,Govt Utility,22-06-2022,15,67.9,1087,15.870395,92.745646
EVCS_28764,Goa,Goa City,Fast,180,Statiq,24-06-2024,69,28.7,87150,28.62447,68.964665
EVCS_28765,Goa,Goa City,Slow,15,Jio-bp Pulse,24-09-2024,28,87.5,2750,12.759355,74.507914
EVCS_28766,Goa,Goa City,Slow,30,Statiq,22-12-2022,42,90.5,7891,8.121386,73.000504
EVCS_28767,Goa,Goa City,Slow,120,Jio-bp Pulse,27-10-2022,14,29.5,13303,16.921513,85.292902
EVCS_28768,Goa,Goa City,Slow,15,ChargeZone,23-11-2024,21,23.2,1729,22.807335,70.005851
EVCS_28769,Goa,Goa City,Fast,120,Tata Power,30-03-2024,20,67.8,15566,20.728061,91.010384
EVCS_28770,Goa,Goa City,Slow,350,Govt Utility,29-06-2025,14,49,36713,24.855163,86.911992
EVCS_28771,Goa,Goa City,Slow,60,Statiq,05-10-2023,45,40.5,19270,16.008172,90.73085
EVCS_28772,Himachal Pradesh,Himachal Pradesh City,Fast,15,Statiq,07-11-2024,103,78.4,8289,28.150776,84.253808
EVCS_28773,Himachal Pradesh,Himachal Pradesh City,Slow,30,Govt Utility,24-01-2023,32,75.6,7145,22.448236,75.806284
EVCS_28774,Himachal Pradesh,Himachal Pradesh City,Slow,60,Statiq,17-01-2024,26,65.6,7855,16.383477,83.393524
EVCS_28775,Himachal Pradesh,Himachal Pradesh City,Slow,15,Govt Utility,22-05-2024,35,40.6,4172,21.113101,96.822274
EVCS_28776,Himachal Pradesh,Himachal Pradesh City,Slow,30,Tata Power,22-08-2024,3,40.5,683,21.828675,78.176121
EVCS_28777,Himachal Pradesh,Himachal Pradesh City,Fast,30,ChargeZone,12-01-2023,47,88.4,7829,33.390609,91.134247
EVCS_28778,Himachal Pradesh,Himachal Pradesh City,Fast,120,ChargeZone,12-02-2024,32,23.3,29479,33.123335,81.240122
EVCS_28779,Himachal Pradesh,Himachal Pradesh City,Slow,60,Tata Power,09-01-2025,24,90.4,10249,27.787495,88.4054
EVCS_28780,Himachal Pradesh,Himachal Pradesh City,Slow,15,Govt Utility,15-09-2022,55,25.7,4057,23.286196,88.168155
EVCS_28781,Himachal Pradesh,Himachal Pradesh City,Slow,15,Govt Utility,15-12-2023,14,97.6,1569,30.959883,88.665686
EVCS_28782,Himachal Pradesh,Himachal Pradesh City,Slow,120,Jio-bp Pulse,02-03-2025,37,83.4,27450,28.151141,93.791969
EVCS_28783,Himachal Pradesh,Himachal Pradesh City,Slow,15,Tata Power,21-12-2024,13,56.5,1376,16.893191,89.408122
EVCS_28784,Himachal Pradesh,Himachal Pradesh City,Slow,60,Jio-bp Pulse,20-03-2023,24,80.2,9918,33.720867,95.417066
EVCS_28785,Himachal Pradesh,Himachal Pradesh City,Slow,120,Ather Grid,31-08-2024,5,82.3,4060,20.416655,77.543888
EVCS_28786,Himachal Pradesh,Himachal Pradesh City,Slow,15,Statiq,20-04-2023,19,93.6,2173,32.171073,79.24408
EVCS_28787,Himachal Pradesh,Himachal Pradesh City,Slow,60,ChargeZone,06-07-2023,55,75.7,19316,26.775486,79.567797
EVCS_28788,Himachal Pradesh,Himachal Pradesh City,Slow,60,Ather Grid,14-04-2024,40,75.4,16387,21.867539,69.177906
EVCS_28789,Himachal Pradesh,Himachal Pradesh City,Slow,120,Ather Grid,12-01-2025,50,90.1,45959,24.086464,86.665936
EVCS_28790,Himachal Pradesh,Himachal Pradesh City,Slow,120,ChargeZone,24-11-2022,33,72.7,30480,12.722718,93.59723
EVCS_28791,Himachal Pradesh,Himachal Pradesh City,Slow,30,Ather Grid,01-07-2025,57,70.4,10790,19.53149,81.45656
EVCS_28792,Himachal Pradesh,Himachal Pradesh City,Slow,15,Jio-bp Pulse,11-07-2023,18,49.8,2064,31.133035,90.545659
EVCS_28793,Himachal Pradesh,Himachal Pradesh City,Fast,60,Govt Utility,08-05-2025,61,71.5,25206,26.809856,82.186304
EVCS_28794,Himachal Pradesh,Himachal Pradesh City,Fast,120,Statiq,18-01-2025,27,92.4,20514,29.416559,93.356247
EVCS_28795,Himachal Pradesh,Himachal Pradesh City,Slow,120,Govt Utility,12-03-2024,25,41.2,20440,30.809012,79.318088
EVCS_28796,Himachal Pradesh,Himachal Pradesh City,Slow,180,Govt Utility,03-09-2024,22,79.9,29180,15.317492,80.479397
EVCS_28797,Himachal Pradesh,Himachal Pradesh City,Fast,30,Statiq,03-03-2024,94,81.6,15161,8.901973,87.187862
EVCS_28798,Himachal Pradesh,Himachal Pradesh City,Fast,15,Ather Grid,27-06-2024,91,44.6,10010,33.578613,81.323063
EVCS_28799,Himachal Pradesh,Himachal Pradesh City,Slow,15,Statiq,13-09-2024,3,23.3,299,12.990648,77.261172
EVCS_28800,Himachal Pradesh,Himachal Pradesh City,Slow,15,Jio-bp Pulse,01-06-2022,47,33,5479,16.844562,95.583941
EVCS_28801,Himachal Pradesh,Himachal Pradesh City,Slow,60,Tata Power,10-06-2025,11,70.7,3594,32.945658,79.502106
EVCS_28802,Himachal Pradesh,Himachal Pradesh City,Slow,15,Ather Grid,19-08-2023,41,66.1,3499,10.883994,90.809159
EVCS_28803,Himachal Pradesh,Himachal Pradesh City,Slow,180,Ather Grid,16-06-2025,29,55.3,28852,18.334192,85.130798
EVCS_28804,Himachal Pradesh,Himachal Pradesh City,Fast,120,Govt Utility,16-06-2023,17,48.3,13590,23.050917,68.045939
EVCS_28805,Himachal Pradesh,Himachal Pradesh City,Slow,350,Statiq,29-05-2024,51,97.6,106296,9.140609,77.421918
EVCS_28806,Himachal Pradesh,Himachal Pradesh City,Slow,30,Jio-bp Pulse,15-11-2023,9,46.7,1757,21.895653,90.01908
EVCS_28807,Himachal Pradesh,Himachal Pradesh City,Slow,30,Jio-bp Pulse,10-08-2022,54,49.4,12307,34.436198,71.101943
EVCS_28808,Himachal Pradesh,Himachal Pradesh City,Slow,180,Tata Power,12-04-2025,55,82.2,70030,17.233024,70.966102
EVCS_28809,Himachal Pradesh,Himachal Pradesh City,Slow,120,Statiq,22-03-2022,53,96.9,50183,27.258692,78.810361
EVCS_28810,Himachal Pradesh,Himachal Pradesh City,Slow,15,Jio-bp Pulse,12-06-2025,52,31.9,5213,19.021562,93.243157
EVCS_28811,Himachal Pradesh,Himachal Pradesh City,Slow,15,Govt Utility,18-01-2023,2,87,201,12.108642,90.933732
EVCS_28812,Himachal Pradesh,Himachal Pradesh City,Slow,15,Tata Power,07-05-2023,9,39.9,798,19.918511,80.530521
EVCS_28813,Himachal Pradesh,Himachal Pradesh City,Fast,120,ChargeZone,08-06-2024,73,76.7,47300,14.068097,89.63687
EVCS_28814,Himachal Pradesh,Himachal Pradesh City,Fast,60,Govt Utility,11-11-2023,10,93.6,4642,12.130821,89.740753
EVCS_28815,Himachal Pradesh,Himachal Pradesh City,Slow,60,ChargeZone,15-01-2022,57,85.9,16424,34.900031,94.819508
EVCS_28816,Himachal Pradesh,Himachal Pradesh City,Slow,15,Jio-bp Pulse,01-10-2022,44,71.2,4169,34.353677,86.449812
EVCS_28817,Himachal Pradesh,Himachal Pradesh City,Slow,15,Statiq,31-03-2024,35,60.1,4046,24.273656,72.366368
EVCS_28818,Himachal Pradesh,Himachal Pradesh City,Fast,15,Govt Utility,23-02-2023,22,80.9,2353,12.177164,74.003481
EVCS_28819,Himachal Pradesh,Himachal Pradesh City,Slow,120,Jio-bp Pulse,15-01-2023,42,47.2,36246,17.932987,71.646694
EVCS_28820,Himachal Pradesh,Himachal Pradesh City,Slow,15,Statiq,18-01-2023,29,23.8,3029,19.054492,75.120558
EVCS_28821,Himachal Pradesh,Himachal Pradesh City,Fast,30,Tata Power,20-04-2024,85,48.3,17760,21.349678,78.267098
EVCS_28822,Himachal Pradesh,Himachal Pradesh City,Slow,120,Jio-bp Pulse,10-06-2022,49,63.6,36502,12.697433,74.923076
EVCS_28823,Himachal Pradesh,Himachal Pradesh City,Fast,30,Statiq,11-08-2023,42,35.5,9429,23.997705,71.30323
EVCS_28824,Himachal Pradesh,Himachal Pradesh City,Fast,60,Govt Utility,26-02-2022,101,59.8,39686,11.067887,80.470153
EVCS_28825,Himachal Pradesh,Himachal Pradesh City,Slow,30,Ather Grid,18-06-2024,31,63.5,5802,27.669119,86.34481
EVCS_28826,Himachal Pradesh,Himachal Pradesh City,Slow,15,Statiq,17-05-2022,33,27.2,2808,30.147267,92.409125
EVCS_28827,Himachal Pradesh,Himachal Pradesh City,Fast,60,Ather Grid,01-02-2023,98,50.1,42134,11.045843,83.810662
EVCS_28828,Himachal Pradesh,Himachal Pradesh City,Fast,180,Jio-bp Pulse,05-08-2022,114,26.1,114955,17.814624,82.467695
EVCS_28829,Himachal Pradesh,Himachal Pradesh City,Slow,350,ChargeZone,31-08-2023,24,33.1,55014,11.507667,84.753094
EVCS_28830,Himachal Pradesh,Himachal Pradesh City,Slow,60,Statiq,30-08-2024,17,83.6,5474,34.193999,86.519084
EVCS_28831,Himachal Pradesh,Himachal Pradesh City,Slow,15,ChargeZone,19-05-2024,3,42.2,325,17.667444,89.8207
EVCS_28832,Himachal Pradesh,Himachal Pradesh City,Fast,15,Jio-bp Pulse,02-04-2022,76,66.6,7532,16.332084,71.286625
EVCS_28833,Himachal Pradesh,Himachal Pradesh City,Slow,30,Govt Utility,23-04-2022,57,77.1,10546,22.903687,69.624722
EVCS_28834,Himachal Pradesh,Himachal Pradesh City,Slow,60,Govt Utility,03-04-2022,3,80.7,1258,27.143085,86.810188
EVCS_28835,Himachal Pradesh,Himachal Pradesh City,Slow,30,Ather Grid,02-03-2022,29,59.2,5582,10.181093,76.6574
EVCS_28836,Himachal Pradesh,Himachal Pradesh City,Slow,120,ChargeZone,28-12-2024,22,46.1,19905,31.031177,92.963421
EVCS_28837,Himachal Pradesh,Himachal Pradesh City,Slow,120,Ather Grid,13-07-2024,48,61,31423,14.845601,93.8686
EVCS_28838,Himachal Pradesh,Himachal Pradesh City,Slow,60,Statiq,02-03-2023,35,27.1,13644,32.159104,71.187372
EVCS_28839,Himachal Pradesh,Himachal Pradesh City,Slow,30,Jio-bp Pulse,20-02-2025,47,68.2,6872,29.064671,80.993274
EVCS_28840,Himachal Pradesh,Himachal Pradesh City,Slow,60,Jio-bp Pulse,18-01-2024,15,61.8,6994,12.002774,78.959777
EVCS_28841,Himachal Pradesh,Himachal Pradesh City,Slow,30,Govt Utility,17-03-2024,28,49.6,5540,10.816551,80.287927
EVCS_28842,Himachal Pradesh,Himachal Pradesh City,Slow,60,Ather Grid,31-05-2022,30,60.2,9691,14.627931,90.840753
EVCS_28843,Himachal Pradesh,Himachal Pradesh City,Slow,60,Jio-bp Pulse,23-06-2023,15,65.6,6708,20.507676,77.375374
EVCS_28844,Himachal Pradesh,Himachal Pradesh City,Slow,120,Govt Utility,07-03-2023,13,45.5,8918,8.563592,93.397079
EVCS_28845,Himachal Pradesh,Himachal Pradesh City,Slow,15,Statiq,15-10-2023,50,51.1,4568,11.92179,91.49914
EVCS_28846,Himachal Pradesh,Himachal Pradesh City,Slow,60,Statiq,20-03-2024,14,59.9,6674,10.999297,68.418796
EVCS_28847,Himachal Pradesh,Himachal Pradesh City,Fast,120,Jio-bp Pulse,11-01-2022,97,49.9,56567,20.896934,78.290215
EVCS_28848,Himachal Pradesh,Himachal Pradesh City,Slow,30,Tata Power,23-06-2025,6,56.8,1170,23.253668,88.488501
EVCS_28849,Himachal Pradesh,Himachal Pradesh City,Slow,60,Govt Utility,23-10-2023,57,35.3,17962,8.955786,95.107715
EVCS_28850,Himachal Pradesh,Himachal Pradesh City,Slow,30,Jio-bp Pulse,14-05-2022,6,66.6,1169,23.157632,79.640584
EVCS_28851,Himachal Pradesh,Himachal Pradesh City,Slow,120,Statiq,17-08-2022,57,54.9,48250,28.184715,81.191866
EVCS_28852,Himachal Pradesh,Himachal Pradesh City,Fast,120,ChargeZone,02-12-2024,97,44.8,90694,32.882007,70.764952
EVCS_28853,Himachal Pradesh,Himachal Pradesh City,Slow,15,Jio-bp Pulse,17-09-2023,31,30.8,3011,17.004177,93.814987
EVCS_28854,Himachal Pradesh,Himachal Pradesh City,Fast,30,Govt Utility,06-02-2023,24,40.9,3565,12.997307,77.488025
EVCS_28855,Himachal Pradesh,Himachal Pradesh City,Slow,120,Govt Utility,07-03-2025,7,48.6,6629,21.647749,91.657299
EVCS_28856,Himachal Pradesh,Himachal Pradesh City,Fast,30,Statiq,12-04-2025,58,66.7,8371,24.610798,89.920884
EVCS_28857,Himachal Pradesh,Himachal Pradesh City,Slow,60,Govt Utility,24-11-2023,9,47.5,3691,30.275775,86.356575
EVCS_28858,Himachal Pradesh,Himachal Pradesh City,Slow,180,Tata Power,09-06-2022,15,80.2,18590,21.779455,79.989487
EVCS_28859,Himachal Pradesh,Himachal Pradesh City,Slow,30,Jio-bp Pulse,18-05-2023,46,83.8,10794,17.102265,86.63703
EVCS_28860,Himachal Pradesh,Himachal Pradesh City,Slow,30,Govt Utility,13-03-2025,35,20.5,7472,14.287979,79.952695
EVCS_28861,Himachal Pradesh,Himachal Pradesh City,Fast,350,ChargeZone,30-10-2022,75,39.7,200992,17.581518,72.926741
EVCS_28862,Himachal Pradesh,Himachal Pradesh City,Slow,15,Tata Power,05-12-2023,14,69.8,1269,20.012302,93.319795
EVCS_28863,Himachal Pradesh,Himachal Pradesh City,Slow,30,Govt Utility,09-08-2024,57,82.9,9442,32.378354,96.566259
EVCS_28864,Himachal Pradesh,Himachal Pradesh City,Slow,30,Ather Grid,07-08-2022,10,91.2,2043,24.65164,93.406675
EVCS_28865,Himachal Pradesh,Himachal Pradesh City,Slow,15,Statiq,25-10-2023,10,83,1015,8.672871,96.314903
EVCS_28866,Himachal Pradesh,Himachal Pradesh City,Slow,30,ChargeZone,04-04-2025,32,81,5197,20.341439,71.404974
EVCS_28867,Himachal Pradesh,Himachal Pradesh City,Slow,30,ChargeZone,14-05-2025,3,79.2,715,19.976915,68.64044
EVCS_28868,Himachal Pradesh,Himachal Pradesh City,Slow,15,Ather Grid,04-05-2022,27,63.8,3206,25.887873,82.714978
EVCS_28869,Himachal Pradesh,Himachal Pradesh City,Fast,120,Tata Power,30-11-2022,33,51.9,20564,34.549714,69.73209
EVCS_28870,Himachal Pradesh,Himachal Pradesh City,Fast,30,Govt Utility,04-04-2022,69,39.7,10373,13.692682,90.050334
EVCS_28871,Himachal Pradesh,Himachal Pradesh City,Slow,30,Tata Power,28-12-2023,53,77.3,9976,14.63131,78.036237
EVCS_28872,Himachal Pradesh,Himachal Pradesh City,Slow,180,Ather Grid,24-03-2025,3,23.2,3745,18.575951,69.954114
EVCS_28873,Himachal Pradesh,Himachal Pradesh City,Slow,15,Jio-bp Pulse,17-10-2022,55,85.8,4926,21.55741,75.519789
